Código IBGE,,Município,UF,Mortalidade Infantil até 5 Anos,posição estadual
4301057,430105,Arroio do Sal (RS),RS,"8,4122196",
3152808,315280,Prata (MG),MG,"8,4078033",
3517208,351720,Guaiçara (SP),SP,"8,4013641",78
3200102,320010,Afonso Cláudio (ES),ES,"8,3788236",3
2708204,270820,São Brás (AL),AL,"8,3787054",
3111309,311130,Campo do Meio (MG),MG,"8,3622699",
4107546,410754,Espigão Alto do Iguaçu (PR),PR,"8,3542189",
4313706,431370,Palmeira das Missões (RS),RS,"8,3493313",
3546207,354620,Santa Cruz da Conceição (SP),SP,"8,3333333",77
2406155,240615,Jundiá (RN),RN,"8,3333333",
2505907,250590,Emas (PB),PB,"8,3333333",
2513653,251365,Joca Claudino (PB),PB,"8,3333333",
3110806,311080,Campanário (MG),MG,"8,3333333",
3144201,314420,Nacip Raydan (MG),MG,"8,3333333",
3161304,316130,São Francisco de Sales (MG),MG,"8,3333333",
4200051,420005,Abdon Batista (SC),SC,"8,3333333",
4320354,432035,Sentinela do Sul (RS),RS,"8,3333333",
5206503,520650,Cromínia (GO),GO,"8,3333333",
4202008,420200,Balneário Camboriú (SC),SC,"8,3303513",
3200805,320080,Baixo Guandu (ES),ES,"8,3188462",2
3158953,315895,Santana do Paraíso (MG),MG,"8,3166057",
3107901,310790,Bom Repouso (MG),MG,"8,3096250",
5108303,510830,União do Sul (MT),MT,"8,2952816",
2504405,250440,Conceição (PB),PB,"8,2938192",
3115805,311580,Centralina (MG),MG,"8,2921590",
2601300,260130,Barra de Guabiraba (PE),PE,"8,2775204",
1718865,171886,Santa Fé do Araguaia (TO),TO,"8,2743185",
4212502,421250,Penha (SC),SC,"8,2495172",
1100502,110050,Novo Horizonte do Oeste (RO),RO,"8,2417582",
1501725,150172,Brasil Novo (PA),PA,"8,2271083",
5003454,500345,Deodápolis (MS),MS,"8,2253885",
3125408,312540,Felício dos Santos (MG),MG,"8,2055421",
3127800,312780,Grão Mogol (MG),MG,"8,2051152",
4318002,431800,São Borja (RS),RS,"8,2002771",
2608206,260820,Joaquim Nabuco (PE),PE,"8,1975717",
2603306,260330,Calçado (PE),PE,"8,1937302",
2901908,290190,Aporá (BA),BA,"8,1936937",
3109105,310910,Bueno Brandão (MG),MG,"8,1923285",
3303609,330360,Paracambi (RJ),RJ,"8,1918395",3
2608255,260825,Jucati (PE),PE,"8,1915227",
3556206,355620,Valinhos (SP),SP,"8,1899767",76
4201703,420170,Ascurra (SC),SC,"8,1627814",
4206702,420670,Herval d'Oeste (SC),SC,"8,1509551",
3130309,313030,Iguatama (MG),MG,"8,1507564",
4302402,430240,Bom Retiro do Sul (RS),RS,"8,1483434",
4312401,431240,Montenegro (RS),RS,"8,1468830",
3109501,310950,Cabo Verde (MG),MG,"8,1464775",
3556701,355670,Vinhedo (SP),SP,"8,1401763",75
4313300,431330,Nova Prata (RS),RS,"8,1389047",
4122305,412230,Rio Negro (PR),PR,"8,1309317",
3530805,353080,Mogi Mirim (SP),SP,"8,1308921",74
4115606,411560,Matelândia (PR),PR,"8,1303220",
1715002,171500,Nova Rosalândia (TO),TO,"8,1300813",
3163102,316310,São José da Varginha (MG),MG,"8,1300813",
4212908,421290,Pinhalzinho (SC),SC,"8,1218052",
4117107,411710,Nova Londrina (PR),PR,"8,1149425",
3134905,313490,Jacutinga (MG),MG,"8,1028368",
3518602,351860,Guariba (SP),SP,"8,1010728",73
4322004,432200,Triunfo (RS),RS,"8,0963801",
2515906,251590,Serraria (PB),PB,"8,0874741",
3518859,351885,Guatapará (SP),SP,"8,0856643",72
2304350,230435,Forquilha (CE),CE,"8,0838814",
1100155,110015,Ouro Preto do Oeste (RO),RO,"8,0807923",
4320859,432085,Tabaí (RS),RS,"8,0666146",
4207577,420757,Iomerê (SC),SC,"8,0645161",
4310363,431036,Imigrante (RS),RS,"8,0645161",
5220702,522070,Sítio d'Abadia (GO),GO,"8,0645161",
4206108,420610,Grão-Pará (SC),SC,"8,0519481",
4115358,411535,Maripá (PR),PR,"8,0489686",
5104807,510480,Jaciara (MT),MT,"8,0468611",
4219507,421950,Xanxerê (SC),SC,"8,0387978",
3539004,353900,Pirangi (SP),SP,"8,0324090",71
4126603,412660,Siqueira Campos (PR),PR,"7,9956878",
4204400,420440,Coronel Freitas (SC),SC,"7,9952906",
3524808,352480,Jales (SP),SP,"7,9827510",70
3120409,312040,Cristiano Otoni (MG),MG,"7,9573935",
3124401,312440,Espírito Santo do Dourado (MG),MG,"7,9544160",
1100064,110006,Colorado do Oeste (RO),RO,"7,9402878",
2410702,241070,Riacho da Cruz (RN),RN,"7,9365079",
3140605,314060,Materlândia (MG),MG,"7,9365079",
3159308,315930,Santa Rita de Jacutinga (MG),MG,"7,9365079",
3168309,316830,Taquaraçu de Minas (MG),MG,"7,9365079",
4305405,430540,Chiapetta (RS),RS,"7,9365079",
4314498,431449,Pinheirinho do Vale (RS),RS,"7,9365079",
4213203,421320,Pomerode (SC),SC,"7,9290201",
3553302,355330,Tambaú (SP),SP,"7,9250462",69
3302809,330280,Mendes (RJ),RJ,"7,9124510",2
3159902,315990,Santo Antônio do Amparo (MG),MG,"7,8847971",
3135407,313540,Jeceaba (MG),MG,"7,8763829",
3546603,354660,Santa Fé do Sul (SP),SP,"7,8410230",68
3104502,310450,Arinos (MG),MG,"7,8379244",
2306009,230600,Iracema (CE),CE,"7,8347365",
3162500,316250,São João del Rei (MG),MG,"7,8342774",
2406809,240680,Lajes Pintadas (RN),RN,"7,8125000",
4306072,430607,Cristal do Sul (RS),RS,"7,8125000",
4319372,431937,São Pedro do Butiá (RS),RS,"7,8125000",
5104906,510490,Jangada (MT),MT,"7,7862181",
2920304,292030,Malhada de Pedras (BA),BA,"7,7801902",
4214201,421420,Quilombo (SC),SC,"7,7774850",
4310009,431000,Ibirubá (RS),RS,"7,7699071",
3512001,351200,Colina (SP),SP,"7,7648808",67
4205407,420540,Florianópolis (SC),SC,"7,7619487",
3525409,352540,Jeriquara (SP),SP,"7,7519380",66
4305975,430597,Coxilha (RS),RS,"7,7519380",
2413409,241340,Serra Negra do Norte (RN),RN,"7,7350024",
2401107,240110,Areia Branca (RN),RN,"7,7180931",
4219002,421900,Urussanga (SC),SC,"7,7054119",
3513603,351360,Cunha (SP),SP,"7,7020961",65
4114708,411470,Maria Helena (PR),PR,"7,6995973",
3111200,311120,Campo Belo (MG),MG,"7,6880523",
2310258,231025,Paraipaba (CE),CE,"7,6829430",
4315909,431590,Rodeio Bonito (RS),RS,"7,6798917",
4210605,421060,Massaranduba (SC),SC,"7,6789242",
2505352,250535,Damião (PB),PB,"7,6697892",
2408904,240890,Parelhas (RN),RN,"7,6649056",
3523701,352370,Itirapuã (SP),SP,"7,6628352",64
3171030,317103,Verdelândia (MG),MG,"7,6459457",
3144003,314400,Mutum (MG),MG,"7,6289999",
3139706,313970,Maravilhas (MG),MG,"7,6217486",
2313955,231395,Varjota (CE),CE,"7,6103992",
3549201,354920,São João das Duas Pontes (SP),SP,"7,5757576",63
1708304,170830,Goianorte (TO),TO,"7,5757576",
2313708,231370,Umari (CE),CE,"7,5757576",
2517407,251740,Zabelê (PB),PB,"7,5757576",
3121704,312170,Diogo de Vasconcelos (MG),MG,"7,5757576",
4323754,432375,Vitória das Missões (RS),RS,"7,5757576",
3500204,350020,Adolfo (SP),SP,"7,5757576",62
2408706,240870,Paraú (RN),RN,"7,5757576",
3104809,310480,Augusto de Lima (MG),MG,"7,5757576",
5218706,521870,Rianápolis (GO),GO,"7,5757576",
4310108,431010,Igrejinha (RS),RS,"7,5298622",
3547007,354700,Santa Maria da Serra (SP),SP,"7,4693423",61
2312106,231210,Santana do Cariri (CE),CE,"7,4507743",
3500758,350075,Alambari (SP),SP,"7,4273768",60
3545001,354500,Salesópolis (SP),SP,"7,4225892",59
3521150,352115,Ipiguá (SP),SP,"7,4182486",58
3140407,314040,Marmelópolis (MG),MG,"7,4074074",
3156452,315645,Rosário da Limeira (MG),MG,"7,4074074",
4309803,430980,Ibiaçá (RS),RS,"7,4074074",
5221452,522145,Trombas (GO),GO,"7,4074074",
4313201,431320,Nova Petrópolis (RS),RS,"7,4063222",
4322806,432280,Veranópolis (RS),RS,"7,3759876",
2932606,293260,Urandi (BA),BA,"7,3642367",
3501202,350120,Álvares Florence (SP),SP,"7,3529412",57
3517901,351790,Guaraci (SP),SP,"7,3517126",56
4121208,412120,Quitandinha (PR),PR,"7,3517016",
3115508,311550,Caxambu (MG),MG,"7,3313649",
3129301,312930,Iapu (MG),MG,"7,2932696",
3143005,314300,Monte Belo (MG),MG,"7,2751323",
3137403,313740,Lagoa Dourada (MG),MG,"7,2629576",
3515400,351540,Fartura (SP),SP,"7,2517718",55
4319000,431900,São Marcos (RS),RS,"7,2507383",
3544608,354460,Sabino (SP),SP,"7,2463768",54
4213005,421300,Pinheiro Preto (SC),SC,"7,2463768",
5003900,500390,Figueirão (MS),MS,"7,2463768",
5103379,510337,Cotriguaçu (MT),MT,"7,2306480",
4317509,431750,Santo Ângelo (RS),RS,"7,2022541",
4311205,431120,Júlio de Castilhos (RS),RS,"7,2005156",
1501758,150175,Brejo Grande do Araguaia (PA),PA,"7,1512634",
4316477,431647,Salvador das Missões (RS),RS,"7,1428571",
4322103,432210,Tucunduva (RS),RS,"7,1428571",
3102308,310230,Alvinópolis (MG),MG,"7,1142808",
4104253,410425,Campo Magro (PR),PR,"7,1101126",
2909000,290900,Cordeiros (BA),BA,"7,1097217",
5211206,521120,Itapuranga (GO),GO,"7,1027928",
4311734,431173,Mampituba (RS),RS,"7,0921986",
1100346,110034,Alvorada D'Oeste (RO),RO,"7,0762143",
3202702,320270,Itaguaçu (ES),ES,"7,0533604",1
2707800,270780,Roteiro (AL),AL,"7,0509936",
4302451,430245,Boqueirão do Leão (RS),RS,"7,0443063",
3537008,353700,Pedregulho (SP),SP,"7,0297714",53
1501600,150160,Bonito (PA),PA,"7,0141242",
2106672,210667,Milagres do Maranhão (MA),MA,"6,9960861",
2400307,240030,Afonso Bezerra (RN),RN,"6,9902320",
4116703,411670,Nova Aurora (PR),PR,"6,9860187",
4101903,410190,Assaí (PR),PR,"6,9604524",
2210623,221062,Sebastião Barros (PI),PI,"6,9444444",
3121902,312190,Divinésia (MG),MG,"6,9444444",
3159209,315920,Santa Rita de Caldas (MG),MG,"6,9444444",
2210631,221063,Sebastião Leal (PI),PI,"6,9444444",
2300804,230080,Antonina do Norte (CE),CE,"6,9399497",
4308300,430830,Fontoura Xavier (RS),RS,"6,9399497",
4310801,431080,Ivoti (RS),RS,"6,9057176",
4211058,421105,Monte Carlo (SC),SC,"6,8935451",
3143450,314345,Montezuma (MG),MG,"6,8106004",
4300307,430030,Alecrim (RS),RS,"6,8027211",
4312302,431230,Miraguaí (RS),RS,"6,8014706",
3141009,314100,Mato Verde (MG),MG,"6,7996230",
3167400,316740,Silvianópolis (MG),MG,"6,7874605",
4118857,411885,Perobal (PR),PR,"6,7737375",
3117876,311787,Confins (MG),MG,"6,7644862",
4119202,411920,Pinhalão (PR),PR,"6,7618077",
3153202,315320,Presidente Juscelino (MG),MG,"6,7567568",
3157609,315760,Santa Fé de Minas (MG),MG,"6,7567568",
4206801,420680,Ibicaré (SC),SC,"6,7567568",
2100105,210010,Afonso Cunha (MA),MA,"6,7438733",
4307500,430750,Espumoso (RS),RS,"6,7397428",
4107736,410773,Fernandes Pinheiro (PR),PR,"6,7262550",
3534203,353420,Orindiúva (SP),SP,"6,7117117",52
4206900,420690,Ibirama (SC),SC,"6,6878724",
2505501,250550,Vista Serrana (PB),PB,"6,6666667",
3117405,311740,Conceição de Ipanema (MG),MG,"6,6666667",
4207650,420765,Iporã do Oeste (SC),SC,"6,6656902",
4103800,410380,Cambira (PR),PR,"6,6641202",
3503802,350380,Artur Nogueira (SP),SP,"6,6615758",51
4207304,420730,Imbituba (SC),SC,"6,6092378",
3525805,352580,Júlio Mesquita (SP),SP,"6,6017316",50
3110608,311060,Cambuí (MG),MG,"6,5819807",
4212601,421260,Peritiba (SC),SC,"6,5789474",
3142254,314225,Miravânia (MG),MG,"6,5359477",
2924652,292465,Pintadas (BA),BA,"6,5210027",
4114005,411400,Mamborê (PR),PR,"6,5153280",
4304002,430400,Campo Novo (RS),RS,"6,5133109",
2111573,211157,São Pedro dos Crentes (MA),MA,"6,4912712",
3546702,354670,Santa Gertrudes (SP),SP,"6,4735492",49
4100509,410050,Altônia (PR),PR,"6,4582357",
3529708,352970,Miguelópolis (SP),SP,"6,4442151",48
2400505,240050,Alexandria (RN),RN,"6,4402649",
4312476,431247,Morro Reuter (RS),RS,"6,4215686",
3131406,313140,Ipiaçu (MG),MG,"6,4102564",
4308458,430845,Fortaleza dos Valos (RS),RS,"6,4102564",
4311122,431112,Jaquirana (RS),RS,"6,4102564",
3500402,350040,Águas da Prata (SP),SP,"6,4073227",47
4314704,431470,Planalto (RS),RS,"6,3781937",
3536802,353680,Pedra Bela (SP),SP,"6,3717532",46
2408607,240860,Paraná (RN),RN,"6,2893082",
2411106,241110,Ruy Barbosa (RN),RN,"6,2893082",
3161007,316100,São Domingos do Prata (MG),MG,"6,2757958",
4103222,410322,Bom Sucesso do Sul (PR),PR,"6,2500000",
4121307,412130,Rancho Alegre (PR),PR,"6,2500000",
4319356,431935,São Pedro da Serra (RS),RS,"6,2500000",
2311900,231190,Saboeiro (CE),CE,"6,1813227",
4314159,431415,Paverama (RS),RS,"6,1737805",
3149101,314910,Pedralva (MG),MG,"6,1665246",
3111101,311110,Campina Verde (MG),MG,"6,1485095",
4108007,410800,Florestópolis (PR),PR,"6,1430180",
2500502,250050,Alagoinha (PB),PB,"6,1005497",
2919009,291900,Lajedinho (BA),BA,"6,0975610",
5107263,510726,Santo Afonso (MT),MT,"6,0975610",
3536604,353660,Paulo de Faria (SP),SP,"6,0665504",45
4105201,410520,Cerro Azul (PR),PR,"6,0446196",
3305901,330590,Trajano de Moraes (RJ),RJ,"6,0138155",1
4210407,421040,Maracajá (SC),SC,"6,0060060",
4128559,412855,Vera Cruz do Oeste (PR),PR,"5,9738134",
4320263,432026,Segredo (RS),RS,"5,9714795",
3146701,314670,Palma (MG),MG,"5,9523810",
4107108,410710,Diamante do Norte (PR),PR,"5,9523810",
4201109,420110,Anitápolis (SC),SC,"5,9523810",
4205704,420570,Garopaba (SC),SC,"5,9517229",
2515401,251540,São Vicente do Seridó (PB),PB,"5,9508882",
4117255,411725,Nova Prata do Iguaçu (PR),PR,"5,9374407",
4316600,431660,Sananduva (RS),RS,"5,9086009",
3533254,353325,Novais (SP),SP,"5,8479532",44
2512754,251275,Riachão do Bacamarte (PB),PB,"5,8479532",
4119004,411900,Pérola d'Oeste (PR),PR,"5,8147397",
2513943,251394,São Domingos do Cariri (PB),PB,"5,8139535",
4301859,430185,Barra do Guarita (RS),RS,"5,8139535",
1600253,160025,Itaubal (AP),AP,"5,7951258",
4309100,430910,Gramado (RS),RS,"5,7945487",
2705200,270520,Messias (AL),AL,"5,7847834",
2105658,210565,Junco do Maranhão (MA),MA,"5,7733790",
4202073,420207,Balneário Gaivota (SC),SC,"5,7683589",
2405405,240540,Japi (RN),RN,"5,7661718",
4320677,432067,Sinimbu (RS),RS,"5,7580779",
3501806,350180,Américo de Campos (SP),SP,"5,7471264",43
5214051,521405,Mundo Novo (GO),GO,"5,7471264",
2102077,210207,Bom Lugar (MA),MA,"5,7334595",
3511300,351130,Cedral (SP),SP,"5,7242190",42
1712405,171240,Lizarda (TO),TO,"5,6818182",
4113759,411375,Lunardelli (PR),PR,"5,6818182",
3147709,314770,Passa Tempo (MG),MG,"5,6497175",
4123006,412300,Salto do Lontra (PR),PR,"5,6382806",
4214904,421490,Rio Fortuna (SC),SC,"5,5968689",
3544905,354490,Sales Oliveira (SP),SP,"5,5745244",41
1702307,170230,Arapoema (TO),TO,"5,5583004",
3170503,317050,Urucânia (MG),MG,"5,5579596",
3553203,355320,Taiúva (SP),SP,"5,5555556",40
3515608,351560,Fernando Prestes (SP),SP,"5,5555556",39
4307815,430781,Estrela Velha (RS),RS,"5,5555556",
2107407,210740,Olho d'Água das Cunhãs (MA),MA,"5,5252964",
2607752,260775,Itapissuma (PE),PE,"5,5118284",
2500577,250057,Algodão de Jandaíra (PB),PB,"5,4644809",
4300703,430070,Anta Gorda (RS),RS,"5,4644809",
4310405,431040,Independência (RS),RS,"5,4644809",
3134301,313430,Itumirim (MG),MG,"5,4347826",
3163607,316360,São José do Mantimento (MG),MG,"5,4347826",
4311908,431190,Marcelino Ramos (RS),RS,"5,4347826",
4210308,421030,Major Vieira (SC),SC,"5,3822243",
3138625,313862,Limeira do Oeste (MG),MG,"5,3191489",
3147956,314795,Patis (MG),MG,"5,3191489",
3165206,316520,São Tomé das Letras (MG),MG,"5,3191489",
3162252,316225,São João da Lagoa (MG),MG,"5,2910053",
4307708,430770,Esteio (RS),RS,"5,2852579",
3538501,353850,Piquete (SP),SP,"5,2350067",38
3554953,355495,Tuiuti (SP),SP,"5,2083333",37
1501253,150125,Bannach (PA),PA,"5,2083333",
3515350,351535,Euclides da Cunha Paulista (SP),SP,"5,1391524",36
3539400,353940,Piratininga (SP),SP,"5,1058645",35
3551207,355120,Sarutaiá (SP),SP,"5,1020408",34
2201988,220198,Brejo do Piauí (PI),PI,"5,1020408",
3128253,312825,Guaraciama (MG),MG,"5,1020408",
2204006,220400,Francinópolis (PI),PI,"5,0505051",
3112653,311265,Capitão Andrade (MG),MG,"5,0000000",
3169059,316905,Tocos do Moji (MG),MG,"5,0000000",
4323408,432340,Vila Maria (RS),RS,"5,0000000",
5108105,510810,Tesouro (MT),MT,"5,0000000",
1701002,170100,Ananás (TO),TO,"4,9809425",
4300901,430090,Aratiba (RS),RS,"4,9751244",
3541653,354165,Quadra (SP),SP,"4,9019608",33
3158102,315810,Santa Maria do Salto (MG),MG,"4,9019608",
3170578,317057,Vargem Alegre (MG),MG,"4,8309179",
4211801,421180,Ouro (SC),SC,"4,8309179",
3168051,316805,Taparuba (MG),MG,"4,8076923",
3133105,313310,Itanhandu (MG),MG,"4,7958923",
5100409,510040,Alto Garças (MT),MT,"4,7715359",
2202802,220280,Conceição do Canindé (PI),PI,"4,7619048",
4122800,412280,Salgado Filho (PR),PR,"4,7169811",
4211504,421150,Nova Trento (SC),SC,"4,6880738",
3133006,313300,Itamonte (MG),MG,"4,6685562",
4314035,431403,Pareci Novo (RS),RS,"4,6296296",
4120101,412010,Porto Amazonas (PR),PR,"4,5454545",
4206603,420660,Guarujá do Sul (SC),SC,"4,5454545",
4103057,410305,Boa Vista da Aparecida (PR),PR,"4,5045045",
4116406,411640,Nossa Senhora das Graças (PR),PR,"4,4642857",
4211454,421145,Nova Itaberaba (SC),SC,"4,4642857",
2415008,241500,Vila Flor (RN),RN,"4,3859649",
3122355,312235,Divisa Alegre (MG),MG,"4,3859649",
5007935,500793,Sonora (MS),MS,"4,3749781",
4200309,420030,Agronômica (SC),SC,"4,3290043",
4111001,411100,Itambaracá (PR),PR,"4,3103448",
4316758,431675,Santa Clara do Sul (RS),RS,"4,3103448",
4201505,420150,Armazém (SC),SC,"4,2553962",
4311718,431171,Maçambará (RS),RS,"4,2372881",
4103354,410335,Braganey (PR),PR,"4,1666667",
2205573,220557,Lagoa de São Francisco (PI),PI,"4,1152263",
2414456,241445,Triunfo Potiguar (RN),RN,"4,0322581",
4112207,411220,Janiópolis (PR),PR,"4,0322581",
2910107,291010,Dom Basílio (BA),BA,"3,9891926",
4308102,430810,Feliz (RS),RS,"3,9792466",
4204509,420450,Corupá (SC),SC,"3,9282289",
1100601,110060,Cacaulândia (RO),RO,"3,9062500",
3123858,312385,Entre Folhas (MG),MG,"3,9062500",
4310439,431043,Ipê (RS),RS,"3,9062500",
3145356,314535,Novo Oriente de Minas (MG),MG,"3,8916937",
3132206,313220,Itaguara (MG),MG,"3,8400768",
2101970,210197,Boa Vista do Gurupi (MA),MA,"3,8193243",
3165107,316510,São Tomás de Aquino (MG),MG,"3,7878788",
5006275,500627,Paraíso das Águas (MS),MS,"3,7313433",
3523800,352380,Itobi (SP),SP,"3,5087719",32
5219100,521910,Santa Bárbara de Goiás (GO),GO,"3,4722222",
2607406,260740,Itacuruba (PE),PE,"3,3333333",
3150703,315070,Pirajuba (MG),MG,"3,3333333",
2911659,291165,Guajeru (BA),BA,"3,2467532",
4107900,410790,Floresta (PR),PR,"3,1446541",
4305702,430570,Condor (RS),RS,"2,9411765",
2401859,240185,Caiçara do Norte (RN),RN,"2,5510204",
3503158,350315,Arapeí (SP),SP,"0,0000000",1
3503356,350335,Arco-Íris (SP),SP,"0,0000000",2
3503950,350395,Aspásia (SP),SP,"0,0000000",3
3507209,350720,Borá (SP),SP,"0,0000000",4
3513850,351385,Dirce Reis (SP),SP,"0,0000000",5
3514205,351420,Dolcinópolis (SP),SP,"0,0000000",6
3514957,351495,Embaúba (SP),SP,"0,0000000",7
3515806,351580,Flora Rica (SP),SP,"0,0000000",8
3515905,351590,Floreal (SP),SP,"0,0000000",9
3516101,351610,Florínea (SP),SP,"0,0000000",10
3516804,351680,Gastão Vidigal (SP),SP,"0,0000000",11
3518008,351800,Guarani d'Oeste (SP),SP,"0,0000000",12
3528908,352890,Mariápolis (SP),SP,"0,0000000",13
3530409,353040,Mirassolândia (SP),SP,"0,0000000",14
3531001,353100,Monções (SP),SP,"0,0000000",15
3531605,353160,Monte Castelo (SP),SP,"0,0000000",16
3532868,353286,Nova Castilho (SP),SP,"0,0000000",17
3533809,353380,Óleo (SP),SP,"0,0000000",18
3535903,353590,Paranapuã (SP),SP,"0,0000000",19
3536570,353657,Paulistânia (SP),SP,"0,0000000",20
3540101,354010,Pongaí (SP),SP,"0,0000000",21
3543238,354323,Ribeirão dos Índios (SP),SP,"0,0000000",22
3544509,354450,Rubinéia (SP),SP,"0,0000000",23
3549003,354900,São Francisco (SP),SP,"0,0000000",24
3549250,354925,São João de Iracema (SP),SP,"0,0000000",25
3554201,355420,Tejupá (SP),SP,"0,0000000",26
3554607,355460,Timburi (SP),SP,"0,0000000",27
3555307,355530,Turmalina (SP),SP,"0,0000000",28
3555703,355570,União Paulista (SP),SP,"0,0000000",29
3555901,355590,Uru (SP),SP,"0,0000000",30
3557154,355715,Zacarias (SP),SP,"0,0000000",31
1702703,170270,Aurora do Tocantins (TO),TO,"0,0000000",
1715507,171550,Oliveira de Fátima (TO),TO,"0,0000000",
1718402,171840,Presidente Kennedy (TO),TO,"0,0000000",
1720853,172085,Sucupira (TO),TO,"0,0000000",
1721257,172125,Tupirama (TO),TO,"0,0000000",
2201960,220196,Brasileira (PI),PI,"0,0000000",
2404804,240480,Ipueira (RN),RN,"0,0000000",
2405900,240590,João Dias (RN),RN,"0,0000000",
2410603,241060,Rafael Godeiro (RN),RN,"0,0000000",
2414308,241430,Timbaúba dos Batistas (RN),RN,"0,0000000",
2510600,251060,Ouro Velho (PB),PB,"0,0000000",
2512788,251278,Riacho de Santo Antônio (PB),PB,"0,0000000",
2513968,251396,São Domingos (PB),PB,"0,0000000",
2514651,251465,São José do Brejo do Cruz (PB),PB,"0,0000000",
2517100,251710,Várzea (PB),PB,"0,0000000",
2806909,280690,São Francisco (SE),SE,"0,0000000",
3100708,310070,Água Comprida (MG),MG,"0,0000000",
3101409,310140,Albertina (MG),MG,"0,0000000",
3103108,310310,Antônio Prado de Minas (MG),MG,"0,0000000",
3103207,310320,Araçaí (MG),MG,"0,0000000",
3103801,310380,Arapuá (MG),MG,"0,0000000",
