co_municipio,,no_municipio,uf,ano,rede,saeb_matematica,saeb_lingua_portuguesa,saeb_padronizado,ideb,posição estadual,ideb_meta,etapa
3138104,313810,Lassance,MG,2023,Municipal,,,,,,,Anos Finais
3138609,313860,Lima Duarte,MG,2023,Municipal,,,,,,,Anos Finais
3139201,313920,Malacacheta,MG,2023,Municipal,,,,,,,Anos Finais
3139805,313980,Mar de Espanha,MG,2023,Municipal,,,,,,,Anos Finais
3140605,314060,Materlândia,MG,2023,Municipal,,,,,,,Anos Finais
3140803,314080,Matias Barbosa,MG,2023,Municipal,,,,,,,Anos Finais
3140902,314090,Matipó,MG,2023,Municipal,,,,,,,Anos Finais
3141207,314120,Matutina,MG,2023,Municipal,,,,,,,Anos Finais
3141702,314170,Mesquita,MG,2023,Municipal,,,,,,,Anos Finais
3142007,314200,Mirabela,MG,2023,Municipal,,,,,,,Anos Finais
3142106,314210,Miradouro,MG,2023,Municipal,,,,,,,Anos Finais
3142205,314220,Miraí,MG,2023,Municipal,,,,,,,Anos Finais
3142502,314250,Monjolos,MG,2023,Municipal,,,,,,,Anos Finais
3142908,314290,Monte Azul,MG,2023,Municipal,,,,,,,Anos Finais
3143005,314300,Monte Belo,MG,2023,Municipal,,,,,,,Anos Finais
3144003,314400,Mutum,MG,2023,Municipal,,,,,,,Anos Finais
3145059,314505,Nova Porteirinha,MG,2023,Municipal,,,,,,,Anos Finais
3145356,314535,Novo Oriente de Minas,MG,2023,Municipal,,,,,,,Anos Finais
3145877,314587,Orizânia,MG,2023,Municipal,,,,,,,Anos Finais
3146206,314620,Ouro Verde de Minas,MG,2023,Municipal,,,,,,,Anos Finais
3146305,314630,Padre Paraíso,MG,2023,Municipal,,,,,,,Anos Finais
3146552,314655,Pai Pedro,MG,2023,Municipal,,,,,,,Anos Finais
3146750,314675,Palmópolis,MG,2023,Municipal,,,,,,,Anos Finais
3147303,314730,Paraisópolis,MG,2023,Municipal,,,,,,,Anos Finais
3149903,314990,Perdões,MG,2023,Municipal,,,,,,,Anos Finais
3152204,315220,Porteirinha,MG,2023,Municipal,,,,,,,Anos Finais
3152808,315280,Prata,MG,2023,Municipal,,,,,,,Anos Finais
3153202,315320,Presidente Juscelino,MG,2023,Municipal,,,,,,,Anos Finais
3154200,315420,Resende Costa,MG,2023,Municipal,,,,,,,Anos Finais
3155108,315510,Rio do Prado,MG,2023,Municipal,,,,,,,Anos Finais
3157005,315700,Salinas,MG,2023,Municipal,,,,,,,Anos Finais
3157252,315725,Santa Bárbara do Leste,MG,2023,Municipal,,,,,,,Anos Finais
3157377,315737,Santa Cruz de Salinas,MG,2023,Municipal,,,,,,,Anos Finais
3157906,315790,Santa Margarida,MG,2023,Municipal,,,,,,,Anos Finais
3158102,315810,Santa Maria do Salto,MG,2023,Municipal,,,,,,,Anos Finais
3158201,315820,Santa Maria do Suaçuí,MG,2023,Municipal,,,,,,,Anos Finais
3159407,315940,Santa Rita de Ibitipoca,MG,2023,Municipal,,,,,,,Anos Finais
3159506,315950,Santa Rita do Itueto,MG,2023,Municipal,,,,,,,Anos Finais
3159605,315960,Santa Rita do Sapucaí,MG,2023,Municipal,,,,,,,Anos Finais
3159803,315980,Santa Vitória,MG,2023,Municipal,,,,,,,Anos Finais
3159902,315990,Santo Antônio do Amparo,MG,2023,Municipal,,,,,,,Anos Finais
3160959,316095,São Domingos das Dores,MG,2023,Municipal,,,,,,,Anos Finais
3161205,316120,São Francisco de Paula,MG,2023,Municipal,,,,,,,Anos Finais
3161601,316160,São Geraldo da Piedade,MG,2023,Municipal,,,,,,,Anos Finais
3162252,316225,São João da Lagoa,MG,2023,Municipal,,,,,,,Anos Finais
3162807,316280,São João Evangelista,MG,2023,Municipal,,,,,,,Anos Finais
3163003,316300,São José da Safira,MG,2023,Municipal,,,,,,,Anos Finais
3164407,316440,São Sebastião da Bela Vista,MG,2023,Municipal,,,,,,,Anos Finais
3165404,316540,Sapucaí-Mirim,MG,2023,Municipal,,,,,,,Anos Finais
3165503,316550,Sardoá,MG,2023,Municipal,,,,,,,Anos Finais
3166105,316610,Senhora do Porto,MG,2023,Municipal,,,,,,,Anos Finais
3166600,316660,Serra da Saudade,MG,2023,Municipal,,,,,,,Anos Finais
3166709,316670,Serra dos Aimorés,MG,2023,Municipal,,,,,,,Anos Finais
3167707,316770,Sobrália,MG,2023,Municipal,,,,,,,Anos Finais
3168200,316820,Tapiraí,MG,2023,Municipal,,,,,,,Anos Finais
3168309,316830,Taquaraçu de Minas,MG,2023,Municipal,,,,,,,Anos Finais
3168408,316840,Tarumirim,MG,2023,Municipal,,,,,,,Anos Finais
3168507,316850,Teixeiras,MG,2023,Municipal,,,,,,,Anos Finais
3168804,316880,Tiradentes,MG,2023,Municipal,,,,,,,Anos Finais
3169059,316905,Tocos do Moji,MG,2023,Municipal,,,,,,,Anos Finais
3169208,316920,Tombos,MG,2023,Municipal,,,,,,,Anos Finais
3169406,316940,Três Pontas,MG,2023,Municipal,,,,,,,Anos Finais
3169703,316970,Turmalina,MG,2023,Municipal,,,,,,,Anos Finais
3169901,316990,Ubá,MG,2023,Municipal,,,,,,,Anos Finais
3170305,317030,Umburatiba,MG,2023,Municipal,,,,,,,Anos Finais
3170602,317060,Vargem Bonita,MG,2023,Municipal,,,,,,,Anos Finais
3170800,317080,Várzea da Palma,MG,2023,Municipal,,,,,,,Anos Finais
3170909,317090,Varzelândia,MG,2023,Municipal,,,,,,,Anos Finais
3171006,317100,Vazante,MG,2023,Municipal,,,,,,,Anos Finais
3171030,317103,Verdelândia,MG,2023,Municipal,,,,,,,Anos Finais
3200136,320013,Águia Branca,ES,2023,Municipal,,,,,,,Anos Finais
3201159,320115,Brejetuba,ES,2023,Municipal,,,,,,,Anos Finais
3201704,320170,Conceição do Castelo,ES,2023,Municipal,,,,,,,Anos Finais
3201803,320180,Divino de São Lourenço,ES,2023,Municipal,,,,,,,Anos Finais
3202009,320200,Dores do Rio Preto,ES,2023,Municipal,,,,,,,Anos Finais
3202108,320210,Ecoporanga,ES,2023,Municipal,,,,,,,Anos Finais
3202504,320250,Ibiraçu,ES,2023,Municipal,,,,,,,Anos Finais
3202553,320255,Ibitirama,ES,2023,Municipal,,,,,,,Anos Finais
3202900,320290,Itarana,ES,2023,Municipal,,,,,,,Anos Finais
3203353,320335,Marilândia,ES,2023,Municipal,,,,,,,Anos Finais
3203403,320340,Mimoso do Sul,ES,2023,Municipal,,,,,,,Anos Finais
3300225,330022,Areal,RJ,2023,Municipal,,,,,,,Anos Finais
3300506,330050,Bom Jardim,RJ,2023,Municipal,,,,,,,Anos Finais
3300605,330060,Bom Jesus do Itabapoana,RJ,2023,Municipal,,,,,,,Anos Finais
3300902,330090,Cambuci,RJ,2023,Municipal,,,,,,,Anos Finais
3302106,330210,Itaocara,RJ,2023,Municipal,,,,,,,Anos Finais
3303807,330380,Paraty,RJ,2023,Municipal,,,,,,,Anos Finais
3305703,330570,Sumidouro,RJ,2023,Municipal,,,,,,,Anos Finais
3305901,330590,Trajano de Moraes,RJ,2023,Municipal,,,,,,,Anos Finais
3306156,330615,Varre-Sai,RJ,2023,Municipal,,,,,,,Anos Finais
3501202,350120,Álvares Florence,SP,2023,Municipal,,,,,,,Anos Finais
3504008,350400,Assis,SP,2023,Municipal,,,,,,,Anos Finais
3506102,350610,Bebedouro,SP,2023,Municipal,,,,,,,Anos Finais
3508603,350860,Cachoeira Paulista,SP,2023,Municipal,,,,,,,Anos Finais
3508900,350890,Caiabu,SP,2023,Municipal,,,,,,,Anos Finais
3509403,350940,Cajuru,SP,2023,Municipal,,,,,,,Anos Finais
3511003,351100,Castilho,SP,2023,Municipal,,,,,,,Anos Finais
3511300,351130,Cedral,SP,2023,Municipal,,,,,,,Anos Finais
3512308,351230,Conchas,SP,2023,Municipal,,,,,,,Anos Finais
3512704,351270,Corumbataí,SP,2023,Municipal,,,,,,,Anos Finais
3513207,351320,Cristais Paulista,SP,2023,Municipal,,,,,,,Anos Finais
3516408,351640,Franco da Rocha,SP,2023,Municipal,,,,,,,Anos Finais
3517505,351750,Guapiaçu,SP,2023,Municipal,,,,,,,Anos Finais
3519055,351905,Holambra,SP,2023,Municipal,,,,,,,Anos Finais
3519253,351925,Iaras,SP,2023,Municipal,,,,,,,Anos Finais
3519600,351960,Ibitinga,SP,2023,Municipal,,,,,,,Anos Finais
3520103,352010,Igarapava,SP,2023,Municipal,,,,,,,Anos Finais
3521200,352120,Iporanga,SP,2023,Municipal,,,,,,,Anos Finais
3522307,352230,Itapetininga,SP,2023,Municipal,,,,,,,Anos Finais
3522505,352250,Itapevi,SP,2023,Municipal,,,,,,,Anos Finais
3523909,352390,Itu,SP,2023,Municipal,,,,,,,Anos Finais
3525904,352590,Jundiaí,SP,2023,Municipal,,,,,,,Anos Finais
3526209,352620,Juquitiba,SP,2023,Municipal,,,,,,,Anos Finais
3528700,352870,Marabá Paulista,SP,2023,Municipal,,,,,,,Anos Finais
3532306,353230,Natividade da Serra,SP,2023,Municipal,,,,,,,Anos Finais
3538600,353860,Piracaia,SP,2023,Municipal,,,,,,,Anos Finais
3540705,354070,Porto Ferreira,SP,2023,Municipal,,,,,,,Anos Finais
3542206,354220,Rancharia,SP,2023,Municipal,,,,,,,Anos Finais
3542701,354270,Restinga,SP,2023,Municipal,,,,,,,Anos Finais
3543907,354390,Rio Claro,SP,2023,Municipal,,,,,,,Anos Finais
3546801,354680,Santa Isabel,SP,2023,Municipal,,,,,,,Anos Finais
3550209,355020,São Miguel Arcanjo,SP,2023,Municipal,,,,,,,Anos Finais
3551801,355180,Sete Barras,SP,2023,Municipal,,,,,,,Anos Finais
3552007,355200,Silveiras,SP,2023,Municipal,,,,,,,Anos Finais
3552809,355280,Taboão da Serra,SP,2023,Municipal,,,,,,,Anos Finais
3557006,355700,Votorantim,SP,2023,Municipal,,,,,,,Anos Finais
4101408,410140,Apucarana,PR,2023,Municipal,,,,,,,Anos Finais
4101804,410180,Araucária,PR,2023,Municipal,,,,,,,Anos Finais
4104303,410430,Campo Mourão,PR,2023,Municipal,,,,,,,Anos Finais
4108403,410840,Francisco Beltrão,PR,2023,Municipal,,,,,,,Anos Finais
4109401,410940,Guarapuava,PR,2023,Municipal,,,,,,,Anos Finais
4113700,411370,Londrina,PR,2023,Municipal,,,,,,,Anos Finais
4115200,411520,Maringá,PR,2023,Municipal,,,,,,,Anos Finais
4116208,411620,Morretes,PR,2023,Municipal,,,,,,,Anos Finais
4116901,411690,Nova Esperança,PR,2023,Municipal,,,,,,,Anos Finais
4118204,411820,Paranaguá,PR,2023,Municipal,,,,,,,Anos Finais
4200408,420040,Água Doce,SC,2023,Municipal,,,,,,,Anos Finais
4200705,420070,Alfredo Wagner,SC,2023,Municipal,,,,,,,Anos Finais
4201000,420100,Anita Garibaldi,SC,2023,Municipal,,,,,,,Anos Finais
4201901,420190,Aurora,SC,2023,Municipal,,,,,,,Anos Finais
4202073,420207,Balneário Gaivota,SC,2023,Municipal,,,,,,,Anos Finais
4202503,420250,Bom Jardim da Serra,SC,2023,Municipal,,,,,,,Anos Finais
4203154,420315,Calmon,SC,2023,Municipal,,,,,,,Anos Finais
4204103,420410,Caxambu do Sul,SC,2023,Municipal,,,,,,,Anos Finais
4204194,420419,Chapadão do Lageado,SC,2023,Municipal,,,,,,,Anos Finais
4204350,420435,Cordilheira Alta,SC,2023,Municipal,,,,,,,Anos Finais
4204459,420445,Coronel Martins,SC,2023,Municipal,,,,,,,Anos Finais
4204905,420490,Descanso,SC,2023,Municipal,,,,,,,Anos Finais
4205605,420560,Galvão,SC,2023,Municipal,,,,,,,Anos Finais
4206207,420620,Gravatal,SC,2023,Municipal,,,,,,,Anos Finais
4206504,420650,Guaramirim,SC,2023,Municipal,,,,,,,Anos Finais
4207684,420768,Ipuaçu,SC,2023,Municipal,,,,,,,Anos Finais
4207809,420780,Irani,SC,2023,Municipal,,,,,,,Anos Finais
4208609,420860,Jaborá,SC,2023,Municipal,,,,,,,Anos Finais
4209409,420940,Laguna,SC,2023,Municipal,,,,,,,Anos Finais
4209706,420970,Lebon Régis,SC,2023,Municipal,,,,,,,Anos Finais
4209805,420980,Leoberto Leal,SC,2023,Municipal,,,,,,,Anos Finais
4210001,421000,Luiz Alves,SC,2023,Municipal,,,,,,,Anos Finais
4210050,421005,Macieira,SC,2023,Municipal,,,,,,,Anos Finais
4210308,421030,Major Vieira,SC,2023,Municipal,,,,,,,Anos Finais
4211652,421165,Novo Horizonte,SC,2023,Municipal,,,,,,,Anos Finais
4212106,421210,Palmitos,SC,2023,Municipal,,,,,,,Anos Finais
4213302,421330,Ponte Alta,SC,2023,Municipal,,,,,,,Anos Finais
4213708,421370,Pouso Redondo,SC,2023,Municipal,,,,,,,Anos Finais
4213807,421380,Praia Grande,SC,2023,Municipal,,,,,,,Anos Finais
4214201,421420,Quilombo,SC,2023,Municipal,,,,,,,Anos Finais
4214607,421460,Rio do Oeste,SC,2023,Municipal,,,,,,,Anos Finais
4215505,421550,Santa Cecília,SC,2023,Municipal,,,,,,,Anos Finais
4215752,421575,São Bernardino,SC,2023,Municipal,,,,,,,Anos Finais
4216057,421605,São Cristóvão do Sul,SC,2023,Municipal,,,,,,,Anos Finais
4216800,421680,São José do Cerrito,SC,2023,Municipal,,,,,,,Anos Finais
4217956,421795,Tigrinhos,SC,2023,Municipal,,,,,,,Anos Finais
4218103,421810,Timbé do Sul,SC,2023,Municipal,,,,,,,Anos Finais
4218251,421825,Timbó Grande,SC,2023,Municipal,,,,,,,Anos Finais
4218608,421860,Trombudo Central,SC,2023,Municipal,,,,,,,Anos Finais
4218806,421880,Turvo,SC,2023,Municipal,,,,,,,Anos Finais
4219101,421910,Vargeão,SC,2023,Municipal,,,,,,,Anos Finais
4220000,422000,Balneário Rincão,SC,2023,Municipal,,,,,,,Anos Finais
4300638,430063,Amaral Ferrador,RS,2023,Municipal,,,,,,,Anos Finais
4300646,430064,Ametista do Sul,RS,2023,Municipal,,,,,,,Anos Finais
4300661,430066,André da Rocha,RS,2023,Municipal,,,,,,,Anos Finais
4301073,430107,Arroio do Padre,RS,2023,Municipal,,,,,,,Anos Finais
4301206,430120,Arroio do Tigre,RS,2023,Municipal,,,,,,,Anos Finais
4301859,430185,Barra do Guarita,RS,2023,Municipal,,,,,,,Anos Finais
4302006,430200,Barros Cassal,RS,2023,Municipal,,,,,,,Anos Finais
4302238,430223,Boa Vista do Incra,RS,2023,Municipal,,,,,,,Anos Finais
4302378,430237,Bom Progresso,RS,2023,Municipal,,,,,,,Anos Finais
4302600,430260,Braga,RS,2023,Municipal,,,,,,,Anos Finais
4302659,430265,Brochier,RS,2023,Municipal,,,,,,,Anos Finais
4303608,430360,Cambará do Sul,RS,2023,Municipal,,,,,,,Anos Finais
4303707,430370,Campina das Missões,RS,2023,Municipal,,,,,,,Anos Finais
4304002,430400,Campo Novo,RS,2023,Municipal,,,,,,,Anos Finais
4304358,430435,Candiota,RS,2023,Municipal,,,,,,,Anos Finais
4304671,430467,Capivari do Sul,RS,2023,Municipal,,,,,,,Anos Finais
4304713,430471,Caraá,RS,2023,Municipal,,,,,,,Anos Finais
4304952,430495,Caseiros,RS,2023,Municipal,,,,,,,Anos Finais
4305124,430512,Cerrito,RS,2023,Municipal,,,,,,,Anos Finais
4305132,430513,Cerro Branco,RS,2023,Municipal,,,,,,,Anos Finais
4305306,430530,Chapada,RS,2023,Municipal,,,,,,,Anos Finais
4305371,430537,Charrua,RS,2023,Municipal,,,,,,,Anos Finais
4305405,430540,Chiapetta,RS,2023,Municipal,,,,,,,Anos Finais
4305439,430543,Chuí,RS,2023,Municipal,,,,,,,Anos Finais
4305603,430560,Colorado,RS,2023,Municipal,,,,,,,Anos Finais
4305702,430570,Condor,RS,2023,Municipal,,,,,,,Anos Finais
4305850,430585,Coqueiros do Sul,RS,2023,Municipal,,,,,,,Anos Finais
4306072,430607,Cristal do Sul,RS,2023,Municipal,,,,,,,Anos Finais
4306759,430675,Doutor Ricardo,RS,2023,Municipal,,,,,,,Anos Finais
4306924,430692,Engenho Velho,RS,2023,Municipal,,,,,,,Anos Finais
4306957,430695,Entre Rios do Sul,RS,2023,Municipal,,,,,,,Anos Finais
4306973,430697,Erebango,RS,2023,Municipal,,,,,,,Anos Finais
4307104,430710,Herval,RS,2023,Municipal,,,,,,,Anos Finais
4308300,430830,Fontoura Xavier,RS,2023,Municipal,,,,,,,Anos Finais
4308854,430885,Gentil,RS,2023,Municipal,,,,,,,Anos Finais
4309506,430950,Guarani das Missões,RS,2023,Municipal,,,,,,,Anos Finais
4309902,430990,Ibiraiaras,RS,2023,Municipal,,,,,,,Anos Finais
4310405,431040,Independência,RS,2023,Municipal,,,,,,,Anos Finais
4310553,431055,Itacurubi,RS,2023,Municipal,,,,,,,Anos Finais
4310702,431070,Itatiba do Sul,RS,2023,Municipal,,,,,,,Anos Finais
4311007,431100,Jaguarão,RS,2023,Municipal,,,,,,,Anos Finais
4311122,431112,Jaquirana,RS,2023,Municipal,,,,,,,Anos Finais
4311155,431115,Jóia,RS,2023,Municipal,,,,,,,Anos Finais
4311718,431171,Maçambará,RS,2023,Municipal,,,,,,,Anos Finais
4312104,431210,Mata,RS,2023,Municipal,,,,,,,Anos Finais
4312153,431215,Mato Leitão,RS,2023,Municipal,,,,,,,Anos Finais
4312609,431260,Muçum,RS,2023,Municipal,,,,,,,Anos Finais
4312617,431261,Muitos Capões,RS,2023,Municipal,,,,,,,Anos Finais
4312757,431275,Nova Alvorada,RS,2023,Municipal,,,,,,,Anos Finais
4313037,431303,Nova Esperança do Sul,RS,2023,Municipal,,,,,,,Anos Finais
4313607,431360,Paim Filho,RS,2023,Municipal,,,,,,,Anos Finais
4313656,431365,Palmares do Sul,RS,2023,Municipal,,,,,,,Anos Finais
4314027,431402,Paraíso do Sul,RS,2023,Municipal,,,,,,,Anos Finais
4314209,431420,Pedro Osório,RS,2023,Municipal,,,,,,,Anos Finais
4314464,431446,Pinhal da Serra,RS,2023,Municipal,,,,,,,Anos Finais
4314779,431477,Pontão,RS,2023,Municipal,,,,,,,Anos Finais
4315503,431550,Restinga Sêca,RS,2023,Municipal,,,,,,,Anos Finais
4315701,431570,Rio Pardo,RS,2023,Municipal,,,,,,,Anos Finais
4316436,431643,Saldanha Marinho,RS,2023,Municipal,,,,,,,Anos Finais
4316451,431645,Salto do Jacuí,RS,2023,Municipal,,,,,,,Anos Finais
4318408,431840,São Jerônimo,RS,2023,Municipal,,,,,,,Anos Finais
4318457,431845,São José das Missões,RS,2023,Municipal,,,,,,,Anos Finais
4318622,431862,São José dos Ausentes,RS,2023,Municipal,,,,,,,Anos Finais
4319208,431920,São Nicolau,RS,2023,Municipal,,,,,,,Anos Finais
4319356,431935,São Pedro da Serra,RS,2023,Municipal,,,,,,,Anos Finais
4319505,431950,São Sebastião do Caí,RS,2023,Municipal,,,,,,,Anos Finais
4321626,432162,Travesseiro,RS,2023,Municipal,,,,,,,Anos Finais
4322103,432210,Tucunduva,RS,2023,Municipal,,,,,,,Anos Finais
4322186,432218,Tupanci do Sul,RS,2023,Municipal,,,,,,,Anos Finais
4323408,432340,Vila Maria,RS,2023,Municipal,,,,,,,Anos Finais
4323507,432350,Vista Alegre,RS,2023,Municipal,,,,,,,Anos Finais
5000203,500020,Água Clara,MS,2023,Municipal,,,,,,,Anos Finais
5000252,500025,Alcinópolis,MS,2023,Municipal,,,,,,,Anos Finais
5000708,500070,Anastácio,MS,2023,Municipal,,,,,,,Anos Finais
5000906,500090,Antônio João,MS,2023,Municipal,,,,,,,Anos Finais
5001243,500124,Aral Moreira,MS,2023,Municipal,,,,,,,Anos Finais
5001508,500150,Bandeirantes,MS,2023,Municipal,,,,,,,Anos Finais
5001904,500190,Bataguassu,MS,2023,Municipal,,,,,,,Anos Finais
5002100,500210,Bela Vista,MS,2023,Municipal,,,,,,,Anos Finais
5002159,500215,Bodoquena,MS,2023,Municipal,,,,,,,Anos Finais
5002209,500220,Bonito,MS,2023,Municipal,,,,,,,Anos Finais
5002605,500260,Camapuã,MS,2023,Municipal,,,,,,,Anos Finais
5003108,500310,Corguinho,MS,2023,Municipal,,,,,,,Anos Finais
5003157,500315,Coronel Sapucaia,MS,2023,Municipal,,,,,,,Anos Finais
5003454,500345,Deodápolis,MS,2023,Municipal,,,,,,,Anos Finais
5003504,500350,Douradina,MS,2023,Municipal,,,,,,,Anos Finais
5003751,500375,Eldorado,MS,2023,Municipal,,,,,,,Anos Finais
5004106,500410,Guia Lopes da Laguna,MS,2023,Municipal,,,,,,,Anos Finais
5004304,500430,Iguatemi,MS,2023,Municipal,,,,,,,Anos Finais
5004403,500440,Inocência,MS,2023,Municipal,,,,,,,Anos Finais
5004601,500460,Itaquiraí,MS,2023,Municipal,,,,,,,Anos Finais
5004700,500470,Ivinhema,MS,2023,Municipal,,,,,,,Anos Finais
5004809,500480,Japorã,MS,2023,Municipal,,,,,,,Anos Finais
5005004,500500,Jardim,MS,2023,Municipal,,,,,,,Anos Finais
5005152,500515,Juti,MS,2023,Municipal,,,,,,,Anos Finais
5005681,500568,Mundo Novo,MS,2023,Municipal,,,,,,,Anos Finais
5005806,500580,Nioaque,MS,2023,Municipal,,,,,,,Anos Finais
5006002,500600,Nova Alvorada do Sul,MS,2023,Municipal,,,,,,,Anos Finais
5006358,500635,Paranhos,MS,2023,Municipal,,,,,,,Anos Finais
5006606,500660,Ponta Porã,MS,2023,Municipal,,,,,,,Anos Finais
5007307,500730,Rio Negro,MS,2023,Municipal,,,,,,,Anos Finais
5007505,500750,Rochedo,MS,2023,Municipal,,,,,,,Anos Finais
5007695,500769,São Gabriel do Oeste,MS,2023,Municipal,,,,,,,Anos Finais
5007703,500770,Sete Quedas,MS,2023,Municipal,,,,,,,Anos Finais
5007950,500795,Tacuru,MS,2023,Municipal,,,,,,,Anos Finais
5007976,500797,Taquarussu,MS,2023,Municipal,,,,,,,Anos Finais
5008008,500800,Terenos,MS,2023,Municipal,,,,,,,Anos Finais
5100201,510020,Água Boa,MT,2023,Municipal,,,,,,,Anos Finais
5100250,510025,Alta Floresta,MT,2023,Municipal,,,,,,,Anos Finais
5100300,510030,Alto Araguaia,MT,2023,Municipal,,,,,,,Anos Finais
5100409,510040,Alto Garças,MT,2023,Municipal,,,,,,,Anos Finais
5100508,510050,Alto Paraguai,MT,2023,Municipal,,,,,,,Anos Finais
5100607,510060,Alto Taquari,MT,2023,Municipal,,,,,,,Anos Finais
5101001,510100,Araguaiana,MT,2023,Municipal,,,,,,,Anos Finais
5101209,510120,Araguainha,MT,2023,Municipal,,,,,,,Anos Finais
5101258,510125,Araputanga,MT,2023,Municipal,,,,,,,Anos Finais
5101407,510140,Aripuanã,MT,2023,Municipal,,,,,,,Anos Finais
5101704,510170,Barra do Bugres,MT,2023,Municipal,,,,,,,Anos Finais
5101852,510185,Bom Jesus do Araguaia,MT,2023,Municipal,,,,,,,Anos Finais
5101902,510190,Brasnorte,MT,2023,Municipal,,,,,,,Anos Finais
5102504,510250,Cáceres,MT,2023,Municipal,,,,,,,Anos Finais
5102603,510260,Campinápolis,MT,2023,Municipal,,,,,,,Anos Finais
5102637,510263,Campo Novo do Parecis,MT,2023,Municipal,,,,,,,Anos Finais
5102686,510268,Campos de Júlio,MT,2023,Municipal,,,,,,,Anos Finais
5102694,510269,Canabrava do Norte,MT,2023,Municipal,,,,,,,Anos Finais
5102702,510270,Canarana,MT,2023,Municipal,,,,,,,Anos Finais
5102850,510285,Castanheira,MT,2023,Municipal,,,,,,,Anos Finais
5103007,510300,Chapada dos Guimarães,MT,2023,Municipal,,,,,,,Anos Finais
5103106,510310,Cocalinho,MT,2023,Municipal,,,,,,,Anos Finais
5103205,510320,Colíder,MT,2023,Municipal,,,,,,,Anos Finais
5103254,510325,Colniza,MT,2023,Municipal,,,,,,,Anos Finais
5103304,510330,Comodoro,MT,2023,Municipal,,,,,,,Anos Finais
5103353,510335,Confresa,MT,2023,Municipal,,,,,,,Anos Finais
5103361,510336,Conquista D'Oeste,MT,2023,Municipal,,,,,,,Anos Finais
5103379,510337,Cotriguaçu,MT,2023,Municipal,,,,,,,Anos Finais
5103437,510343,Curvelândia,MT,2023,Municipal,,,,,,,Anos Finais
5103502,510350,Diamantino,MT,2023,Municipal,,,,,,,Anos Finais
5103601,510360,Dom Aquino,MT,2023,Municipal,,,,,,,Anos Finais
5103700,510370,Feliz Natal,MT,2023,Municipal,,,,,,,Anos Finais
5103858,510385,Gaúcha do Norte,MT,2023,Municipal,,,,,,,Anos Finais
5103957,510395,Glória D'Oeste,MT,2023,Municipal,,,,,,,Anos Finais
5104203,510420,Guiratinga,MT,2023,Municipal,,,,,,,Anos Finais
5104500,510450,Indiavaí,MT,2023,Municipal,215.4,224.56,3.999333,,,,Anos Finais
5104542,510454,Itanhangá,MT,2023,Municipal,,,,,,,Anos Finais
5105002,510500,Jauru,MT,2023,Municipal,,,,,,,Anos Finais
5105101,510510,Juara,MT,2023,Municipal,,,,,,,Anos Finais
5105176,510517,Juruena,MT,2023,Municipal,,,,,,,Anos Finais
5105200,510520,Juscimeira,MT,2023,Municipal,,,,,,,Anos Finais
5105234,510523,Lambari D'Oeste,MT,2023,Municipal,,,,,,,Anos Finais
5105580,510558,Marcelândia,MT,2023,Municipal,,,,,,,Anos Finais
5105606,510560,Matupá,MT,2023,Municipal,,,,,,,Anos Finais
5105622,510562,Mirassol d'Oeste,MT,2023,Municipal,,,,,,,Anos Finais
5105903,510590,Nobres,MT,2023,Municipal,,,,,,,Anos Finais
5106000,510600,Nortelândia,MT,2023,Municipal,,,,,,,Anos Finais
5106109,510610,Nossa Senhora do Livramento,MT,2023,Municipal,,,,,,,Anos Finais
