codmun,nomemun,estado_abrev,tx_mort_evit_aj_oms,posição estadual
313695,Juvenília,MG,"138,41480",
240040,Água Nova,RN,"138,45655",
430466,Capão do Leão,RS,"138,45757",
231085,Pindoretama,CE,"138,55237",
311900,Cordislândia,MG,"138,55282",
270870,São Miguel dos Milagres,AL,"138,59249",
270670,Penedo,AL,"138,60948",
431041,Inhacorá,RS,"138,66649",
293270,Uruçuca,BA,"138,73749",
520800,Formosa,GO,"138,77440",
351730,Guaimbê,SP,"138,77890",561
521450,Nerópolis,GO,"138,84568",
250390,Camalaú,PB,"138,89664",
520430,Caçu,GO,"138,98049",
421240,Pedras Grandes,SC,"139,01054",
352580,Júlio Mesquita,SP,"139,24992",562
320360,Mucurici,ES,"139,28456",71
410950,Guaraqueçaba,PR,"139,41123",
240940,Pau dos Ferros,RN,"139,68255",
280570,Propriá,SE,"139,70754",
350775,Brejo Alegre,SP,"139,71298",563
353570,Paraíso,SP,"139,77153",564
171200,Lajeado,TO,"139,83111",
411000,Iguaraçu,PR,"139,84482",
240450,Guamaré,RN,"139,85614",
352000,Igaraçu do Tietê,SP,"139,91269",565
500090,Antônio João,MS,"139,91477",
170825,Fortaleza do Tabocão,TO,"139,92562",
260650,Iati,PE,"139,94189",
353950,Pitangueiras,SP,"139,95498",566
290475,Buritirama,BA,"139,98912",
312990,Ibitiúra de Minas,MG,"140,04797",
261320,São João,PE,"140,06396",
410335,Braganey,PR,"140,13521",
350055,Águas de Santa Bárbara,SP,"140,15384",567
250540,Desterro,PB,"140,17930",
352650,Lavínia,SP,"140,19669",568
353630,Patrocínio Paulista,SP,"140,20141",569
312040,Cristiano Otoni,MG,"140,21308",
261540,Toritama,PE,"140,22652",
250527,Curral de Cima,PB,"140,22997",
220970,São Francisco do Piauí,PI,"140,36123",
350770,Braúna,SP,"140,43820",570
292060,Maragogipe,BA,"140,47890",
431920,São Nicolau,RS,"140,48871",
270630,Palmeira dos Índios,AL,"140,51434",
350970,Campos do Jordão,SP,"140,59287",571
292910,São Felipe,BA,"140,60047",
210870,Pio XII,MA,"140,62507",
351925,Iaras,SP,"140,70813",572
290740,Catolândia,BA,"140,79030",
316150,São Geraldo,MG,"140,85463",
220480,Ipiranga do Piauí,PI,"140,90467",
510330,Comodoro,MT,"140,92701",
211220,Timon,MA,"140,94375",
510343,Curvelândia,MT,"140,99243",
280630,Santa Luzia do Itanhy,SE,"141,05226",
260030,Agrestina,PE,"141,06027",
150309,Goianésia do Pará,PA,"141,08926",
510650,Poconé,MT,"141,09825",
330227,Japeri,RJ,"141,15900",70
510670,Ponte Branca,MT,"141,17090",
317150,Mathias Lobato,MG,"141,20827",
352610,Juquiá,SP,"141,24952",573
412853,Ventania,PR,"141,29047",
310200,Alterosa,MG,"141,33713",
330600,Três Rios,RJ,"141,36929",71
261180,Ribeirão,PE,"141,39718",
410920,Guaraci,PR,"141,44578",
354170,Quatá,SP,"141,46058",574
521630,Paranaiguara,GO,"141,47247",
354120,Presidente Bernardes,SP,"141,62352",575
316900,Tocantins,MG,"141,71873",
210590,Lago Verde,MA,"141,72896",
352620,Juquitiba,SP,"141,87406",576
150840,Xinguara,PA,"142,07768",
171884,Sandolândia,TO,"142,18617",
354830,Santo Expedito,SP,"142,19876",577
320350,Montanha,ES,"142,20076",72
353715,Pedrinhas Paulista,SP,"142,32406",578
330414,Queimados,RJ,"142,34015",72
420195,Balneário Arroio do Silva,SC,"142,35315",
210725,Nova Colinas,MA,"142,36368",
251276,Riachão do Poço,PB,"142,36463",
220225,Canavieira,PI,"142,41281",
350570,Barueri,SP,"142,44858",579
355440,Terra Roxa,SP,"142,46962",580
270920,Traipu,AL,"142,64745",
312730,Galiléia,MG,"142,77701",
330610,Valença,RJ,"142,89993",73
250450,Condado,PB,"142,93483",
171800,Porto Alegre do Tocantins,TO,"142,97823",
231120,Potengi,CE,"143,01458",
260720,Ipojuca,PE,"143,12186",
420213,Bela Vista do Toldo,SC,"143,17426",
211174,Senador Alexandre Costa,MA,"143,20595",
431780,Santo Augusto,RS,"143,26191",
241270,São Pedro,RN,"143,27984",
353110,Mongaguá,SP,"143,29547",581
313930,Manga,MG,"143,32515",
220580,Luzilândia,PI,"143,37758",
292130,Milagres,BA,"143,39366",
210840,Peri Mirim,MA,"143,44082",
270770,Rio Largo,AL,"143,45384",
312330,Dores do Turvo,MG,"143,48385",
355360,Tapiratiba,SP,"143,48530",582
270730,Porto Calvo,AL,"143,51007",
313868,Luislândia,MG,"143,52449",
315110,Pirapetinga,MG,"143,55521",
431237,Monte Alegre dos Campos,RS,"143,60213",
312125,Delta,MG,"143,64220",
310665,Berizal,MG,"143,87996",
251010,Nova Floresta,PB,"143,88605",
431053,Itaara,RS,"143,89687",
420620,Gravatal,SC,"143,90082",
412395,Santa Mônica,PR,"143,93172",
521810,Portelândia,GO,"143,94446",
312738,Goianá,MG,"143,97744",
420208,Bandeirante,SC,"143,99144",
220540,Joaquim Pires,PI,"144,11458",
220780,Paulistana,PI,"144,14707",
520260,Aurilândia,GO,"144,17636",
421550,Santa Cecília,SC,"144,31308",
270130,Cajueiro,AL,"144,33472",
150613,Redenção,PA,"144,34698",
210735,Nova Olinda do Maranhão,MA,"144,44418",
313630,João Pinheiro,MG,"144,52234",
351290,Cosmorama,SP,"144,53447",583
432232,Turuçu,RS,"144,64426",
351630,Francisco Morato,SP,"144,69599",584
231100,Poranga,CE,"144,72190",
171180,Juarina,TO,"144,72921",
270830,São José da Laje,AL,"144,77238",
270850,São Luís do Quitunde,AL,"144,77307",
260240,Brejão,PE,"144,77595",
330080,Cachoeiras de Macacu,RJ,"144,85883",74
500780,Selvíria,MS,"145,03066",
261000,Palmares,PE,"145,07784",
230460,General Sampaio,CE,"145,10926",
350480,Bálsamo,SP,"145,18487",585
410080,Alvorada do Sul,PR,"145,19681",
500210,Bela Vista,MS,"145,19936",
240690,Lucrécia,RN,"145,32606",
330510,São João de Meriti,RJ,"145,34468",75
220690,Novo Oriente do Piauí,PI,"145,37965",
330320,Nilópolis,RJ,"145,46637",76
230426,Deputado Irapuan Pinheiro,CE,"145,50037",
411550,Marumbi,PR,"145,52621",
431280,Nova Araçá,RS,"145,56674",
520350,Bom Jesus de Goiás,GO,"145,74555",
354165,Quadra,SP,"145,80800",586
412850,Wenceslau Braz,PR,"145,84158",
311115,Campo Azul,MG,"145,90547",
260310,Cachoeirinha,PE,"145,92052",
240725,Major Sales,RN,"145,93086",
351340,Cruzeiro,SP,"145,95486",587
410130,Antônio Olinto,PR,"145,96547",
291000,Dário Meira,BA,"145,98479",
354280,Ribeira,SP,"145,99461",588
130380,São Gabriel da Cachoeira,AM,"146,01004",
510776,Santa Rita do Trivelato,MT,"146,03807",
411930,Pinhão,PR,"146,07325",
150145,Belterra,PA,"146,23373",
270170,Capela,AL,"146,30179",
170190,Araguacema,TO,"146,46515",
330100,Campos dos Goytacazes,RJ,"146,50944",77
315610,Ritápolis,MG,"146,58951",
521480,Nova Aurora,GO,"146,63067",
170230,Arapoema,TO,"146,74948",
290205,Araças,BA,"146,76554",
520915,Gouvelândia,GO,"146,77540",
240520,Janduís,RN,"146,78478",
210955,Ribamar Fiquene,MA,"146,83475",
292160,Morpará,BA,"146,83649",
160023,Ferreira Gomes,AP,"146,85569",
210135,Bacurituba,MA,"146,87947",
241240,São José do Seridó,RN,"146,98100",
410400,Campina Grande do Sul,PR,"147,09440",
330185,Guapimirim,RJ,"147,20471",78
260520,Escada,PE,"147,20543",
290450,Brotas de Macaúbas,BA,"147,24062",
291100,Floresta Azul,BA,"147,38506",
220027,Alegrete do Piauí,PI,"147,43544",
220640,Monsenhor Gil,PI,"147,45574",
211285,Vila Nova dos Martírios,MA,"147,46789",
172000,Santa Terezinha do Tocantins,TO,"147,51559",
500440,Inocência,MS,"147,60386",
293230,Ubatã,BA,"147,66358",
330285,Mesquita,RJ,"147,97748",79
312015,Crisólita,MG,"148,10245",
314995,Periquito,MG,"148,10532",
251210,Pombal,PB,"148,13352",
240615,Jundiá,RN,"148,13752",
290310,Barra do Rocha,BA,"148,24723",
430462,Capão Bonito do Sul,RS,"148,31384",
420860,Jaborá,SC,"148,33976",
352780,Lupércio,SP,"148,35577",589
430545,Cidreira,RS,"148,46156",
250650,Gurjão,PB,"148,46475",
350800,Buri,SP,"148,52942",590
251670,Teixeira,PB,"148,56127",
250435,Caturité,PB,"148,75588",
351535,Euclides da Cunha Paulista,SP,"148,76174",591
171270,Mateiros,TO,"148,78811",
270235,Craíbas,AL,"148,81311",
410800,Florestópolis,PR,"148,89506",
411270,Jataizinho,PR,"148,95729",
220385,Floresta do Piauí,PI,"149,05601",
411200,Jaguariaíva,PR,"149,10956",
250053,Alcantil,PB,"149,17923",
311980,Córrego Danta,MG,"149,24813",
521056,Itaguari,GO,"149,30112",
140010,Boa Vista,RR,"149,30517",
410860,Goioerê,PR,"149,31939",
240895,Rio do Fogo,RN,"149,33926",
420005,Abdon Batista,SC,"149,37616",
170105,Angico,TO,"149,45233",
350635,Bertioga,SP,"149,49202",592
251130,Piancó,PB,"149,49364",
410775,Figueira,PR,"149,50895",
520050,Aloândia,GO,"149,51184",
230620,Itaiçaba,CE,"149,52055",
314650,Pains,MG,"149,66992",
330187,Iguaba Grande,RJ,"149,80685",80
270020,Anadia,AL,"149,85373",
520940,Guarani de Goiás,GO,"149,87370",
261560,Trindade,PE,"149,87623",
150304,Floresta do Araguaia,PA,"149,94705",
210400,Esperantinópolis,MA,"149,95659",
311545,Catuji,MG,"149,99892",
350335,Arco-Íris,SP,"150,09726",593
260010,Afogados da Ingazeira,PE,"150,18075",
210570,Lago da Pedra,MA,"150,22135",
431846,São José do Herval,RS,"150,45897",
171330,Miranorte,TO,"150,47446",
316260,São João do Oriente,MG,"150,56545",
292660,Ribeira do Pombal,BA,"150,59240",
211223,Trizidela do Vale,MA,"150,60186",
270560,Novo Lino,AL,"150,66993",
260590,Gameleira,PE,"150,73579",
520160,Araçu,GO,"150,80660",
261510,Terezinha,PE,"150,83419",
411820,Paranaguá,PR,"150,85765",
313000,Ibituruna,MG,"150,91284",
354805,Santo Antônio do Aracanguá,SP,"151,03862",594
352090,Ipaussu,SP,"151,06256",595
500150,Bandeirantes,MS,"151,12718",
430130,Arroio Grande,RS,"151,18399",
313860,Lima Duarte,MG,"151,18660",
250460,Conde,PB,"151,21875",
240110,Areia Branca,RN,"151,36662",
351500,Embu das Artes,SP,"151,43307",596
520055,Alto Horizonte,GO,"151,44856",
270410,Lagoa da Canoa,AL,"151,46255",
220915,Santa Cruz dos Milagres,PI,"151,46333",
510560,Matupá,MT,"151,51883",
314010,Marilac,MG,"151,54500",
315980,Santa Vitória,MG,"151,55661",
330411,Porto Real,RJ,"151,75009",81
220155,Bela Vista do Piauí,PI,"151,78895",
316165,São Geraldo do Baixio,MG,"151,99213",
520753,Faina,GO,"152,00655",
210340,Coelho Neto,MA,"152,07717",
520310,Baliza,GO,"152,14609",
312470,Estrela do Indaiá,MG,"152,14638",
431915,São Miguel das Missões,RS,"152,27237",
270940,Viçosa,AL,"152,28266",
110092,Chupinguaia,RO,"152,32143",
231123,Potiretama,CE,"152,33869",
150442,Marituba,PA,"152,35916",
150360,Itaituba,PA,"152,41541",
411885,Perobal,PR,"152,51660",
270420,Limoeiro de Anadia,AL,"152,53307",
241070,Riacho da Cruz,RN,"152,55351",
310480,Augusto de Lima,MG,"152,55792",
330370,Paraíba do Sul,RJ,"152,61688",82
330350,Nova Iguaçu,RJ,"152,64039",83
210177,Bela Vista do Maranhão,MA,"152,65362",
316730,Silveirânia,MG,"152,76910",
270140,Campo Alegre,AL,"152,93942",
313960,Mantena,MG,"152,96516",
150170,Bragança,PA,"152,98108",
261485,Tamandaré,PE,"152,98770",
313870,Luminárias,MG,"153,09273",
522068,Simolândia,GO,"153,10067",
312500,Ewbank da Câmara,MG,"153,10831",
270610,Ouro Branco,AL,"153,11515",
251398,São Francisco,PB,"153,22401",
351920,Iacri,SP,"153,24020",597
291530,Itagimirim,BA,"153,26148",
355390,Tarabai,SP,"153,38243",598
310980,Cachoeira Dourada,MG,"153,40005",
290830,Conceição do Almeida,BA,"153,40159",
220340,Dom Expedito Lopes,PI,"153,44681",
330190,Itaboraí,RJ,"153,53257",84
211167,São Roberto,MA,"153,69349",
250215,Boa Vista,PB,"153,86044",
220910,Santa Cruz do Piauí,PI,"153,92924",
261150,Quipapá,PE,"153,95232",
312080,Cruzília,MG,"153,97609",
355140,Serra Azul,SP,"154,05864",599
280590,Riachuelo,SE,"154,16986",
270760,Quebrangulo,AL,"154,17383",
270450,Maragogi,AL,"154,34993",
311850,Consolação,MG,"154,40609",
261590,Tuparetama,PE,"154,46594",
250180,Bayeux,PB,"154,48804",
412740,Terra Roxa,PR,"154,74453",
312100,Datas,MG,"154,76110",
220610,Matias Olímpio,PI,"154,81806",
220470,Inhuma,PI,"154,82335",
211140,São Luís Gonzaga do Maranhão,MA,"154,85152",
241350,Serrinha,RN,"154,85305",
320430,Presidente Kennedy,ES,"154,95876",73
430597,Coxilha,RS,"154,98510",
261100,Petrolândia,PE,"155,00678",
316443,São Sebastião da Vargem Alegre,MG,"155,03200",
500640,Pedro Gomes,MS,"155,11567",
510370,Feliz Natal,MT,"155,17378",
520495,Campos Verdes,GO,"155,46568",
411573,Mato Rico,PR,"155,58374",
500710,Ribas do Rio Pardo,MS,"155,64208",
230185,Banabuiú,CE,"155,72348",
210550,João Lisboa,MA,"155,84405",
500660,Ponta Porã,MS,"155,85838",
432183,Três Forquilhas,RS,"155,87352",
220250,Caracol,PI,"156,06659",
315130,Piraúba,MG,"156,13251",
430230,Bom Jesus,RS,"156,17509",
312705,Fronteira dos Vales,MG,"156,31258",
410890,Guairaçá,PR,"156,48015",
230520,Hidrolândia,CE,"156,49535",
421110,Monte Castelo,SC,"156,67017",
520355,Bonfinópolis,GO,"156,72844",
270660,Paulo Jacinto,AL,"156,73938",
421205,Palmeira,SC,"156,78108",
410855,Godoy Moreira,PR,"156,79911",
221120,Uruçuí,PI,"156,80195",
351400,Dobrada,SP,"156,85013",600
130360,Santa Isabel do Rio Negro,AM,"156,88402",
172065,Silvanópolis,TO,"156,94486",
270350,Jacuípe,AL,"156,96359",
412033,Prado Ferreira,PR,"157,12497",
261120,Poção,PE,"157,14949",
430550,Ciríaco,RS,"157,18060",
220795,Nova Santa Rita,PI,"157,24247",
352250,Itapevi,SP,"157,31448",601
150150,Benevides,PA,"157,32863",
430607,Cristal do Sul,RS,"157,37668",
351690,General Salgado,SP,"157,38438",602
500215,Bodoquena,MS,"157,45348",
260180,Betânia,PE,"157,63598",
270400,Junqueiro,AL,"157,67694",
261340,São José da Coroa Grande,PE,"157,71712",
410445,Cantagalo,PR,"157,81123",
500750,Rochedo,MS,"157,81910",
220955,São Braz do Piauí,PI,"157,83176",
330620,Vassouras,RJ,"157,93537",85
310310,Antônio Prado de Minas,MG,"157,97224",
330290,Miguel Pereira,RJ,"157,97490",86
410380,Cambira,PR,"158,06827",
411005,Iguatu,PR,"158,16110",
316980,Turvolândia,MG,"158,25493",
350360,Areiópolis,SP,"158,29159",603
311720,Conceição das Pedras,MG,"158,30732",
260880,Lajedo,PE,"158,30857",
251290,Rio Tinto,PB,"158,40663",
412555,São Manoel do Paraná,PR,"158,42799",
320305,Jaguaré,ES,"158,50860",74
320332,Marataízes,ES,"158,62845",75
310320,Araçaí,MG,"158,65478",
260300,Cabrobó,PE,"158,69171",
260140,Barreiros,PE,"158,79871",
250860,Lucena,PB,"158,87841",
210173,Belágua,MA,"158,94130",
291150,Gongogi,BA,"159,08556",
211040,São Benedito do Rio Preto,MA,"159,14532",
410760,Faxinal,PR,"159,24519",
354180,Queiroz,SP,"159,24762",604
291030,Elísio Medrado,BA,"159,41765",
270135,Campestre,AL,"159,76968",
260870,Lagoa dos Gatos,PE,"159,81715",
431245,Morro Redondo,RS,"159,82899",
510500,Jauru,MT,"159,90650",
250230,Bom Sucesso,PB,"160,06665",
170555,Combinado,TO,"160,15588",
230470,Granja,CE,"160,16963",
410770,Fênix,PR,"160,38302",
170740,Esperantina,TO,"160,44462",
330170,Duque de Caxias,RJ,"160,48796",87
351260,Coronel Macedo,SP,"160,62174",605
261030,Paranatama,PE,"160,86377",
220217,Campo Largo do Piauí,PI,"161,09449",
432340,Vila Maria,RS,"161,15829",
261210,Salgadinho,PE,"161,23844",
350260,Aparecida d'Oeste,SP,"161,46956",606
270060,Barra de São Miguel,AL,"161,48226",
410610,Conselheiro Mairinck,PR,"161,55307",
220105,Assunção do Piauí,PI,"161,62921",
251400,São João do Cariri,PB,"161,96673",
421555,Santa Helena,SC,"162,18359",
240600,José da Penha,RN,"162,37147",
314090,Matipó,MG,"162,55555",
520396,Buritinópolis,GO,"162,61627",
431303,Nova Esperança do Sul,RS,"162,67814",
431420,Pedro Osório,RS,"162,73939",
220180,Bocaina,PI,"162,77170",
420960,Lauro Muller,SC,"162,77441",
412320,Santa Cecília do Pavão,PR,"162,93726",
350830,Cabrália Paulista,SP,"162,95053",607
521940,Santa Rita do Araguaia,GO,"163,05959",
270680,Piaçabuçu,AL,"163,07797",
510642,Peixoto de Azevedo,MT,"163,07836",
210095,Arame,MA,"163,12807",
314200,Mirabela,MG,"163,38715",
316950,Tumiritinga,MG,"163,38912",
410310,Bocaiúva do Sul,PR,"163,49076",
352980,Mineiros do Tietê,SP,"163,70290",608
432234,Ubiretama,RS,"163,82067",
270840,São José da Tapera,AL,"163,83978",
260740,Itacuruba,PE,"163,89903",
355120,Sarutaiá,SP,"164,00631",609
150796,Terra Alta,PA,"164,17342",
500500,Jardim,MS,"164,26927",
220010,Agricolândia,PI,"164,32141",
316650,Serra Azul de Minas,MG,"164,32846",
520850,Goiandira,GO,"164,62746",
520760,Fazenda Nova,GO,"164,63109",
260810,João Alfredo,PE,"164,69073",
211160,São Raimundo das Mangabeiras,MA,"164,85459",
352540,Jeriquara,SP,"164,87258",610
510715,Reserva do Cabaçal,MT,"165,08755",
260460,Condado,PE,"165,12385",
251490,São Mamede,PB,"165,14807",
210047,Alto Alegre do Pindaré,MA,"165,14933",
170560,Conceição do Tocantins,TO,"165,22623",
270320,Igreja Nova,AL,"165,24876",
421569,Santiago do Sul,SC,"165,55075",
290330,Barro Preto,BA,"165,58189",
150790,Soure,PA,"165,70551",
314190,Minduri,MG,"165,76677",
170360,Brasilândia do Tocantins,TO,"165,83366",
521483,Nova Crixás,GO,"165,88000",
430805,Faxinalzinho,RS,"166,14530",
210410,Fortaleza dos Nogueiras,MA,"166,15292",
500085,Angélica,MS,"166,25572",
150410,Magalhães Barata,PA,"166,56582",
290670,Cândido Sales,BA,"166,63868",
500110,Aquidauana,MS,"166,68212",
261650,Xexéu,PE,"166,76915",
353160,Monte Castelo,SP,"167,04926",611
292780,Santa Cruz da Vitória,BA,"167,26514",
172110,Tocantínia,TO,"167,28581",
330180,Engenheiro Paulo de Frontin,RJ,"167,33958",88
430915,Gramado Xavier,RS,"167,41301",
313560,Jequitaí,MG,"167,75855",
250310,Cabaceiras,PB,"167,85603",
522150,Turvânia,GO,"167,99450",
314670,Palma,MG,"168,08078",
251440,São José de Espinharas,PB,"168,08875",
354380,Rinópolis,SP,"168,11653",612
410810,Flórida,PR,"168,12140",
412620,Sapopema,PR,"168,19626",
270220,Coqueiro Seco,AL,"168,57093",
330450,Rio das Flores,RJ,"168,62136",89
251180,Pirpirituba,PB,"168,63902",
316750,Simão Pereira,MG,"168,64714",
411700,Nova Fátima,PR,"168,88763",
350440,Avanhandava,SP,"168,93906",613
431417,Pedras Altas,RS,"169,04251",
291905,Lajedo do Tabocal,BA,"169,05551",
260392,Carnaubeira da Penha,PE,"169,15296",
270910,Taquarana,AL,"169,20668",
270690,Pilar,AL,"169,29565",
314490,Nova Módica,MG,"169,66139",
520465,Campinaçu,GO,"169,69316",
510380,Figueirópolis D'Oeste,MT,"169,74580",
353890,Pirajuí,SP,"169,81249",614
211190,Sucupira do Norte,MA,"169,89348",
270280,Flexeiras,AL,"169,96304",
241160,São Bento do Norte,RN,"170,01189",
510455,Itaúba,MT,"170,06441",
210312,Central do Maranhão,MA,"170,06979",
330540,Sapucaia,RJ,"170,11166",90
510617,Nova Nazaré,MT,"170,26132",
270370,Jaramataia,AL,"170,38347",
231355,Tururu,CE,"170,91412",
313280,Itambé do Mato Dentro,MG,"170,91570",
220360,Eliseu Martins,PI,"171,07732",
210545,Jatobá,MA,"171,12576",
354570,Santa Albertina,SP,"171,39688",615
291465,Itabela,BA,"171,55534",
410320,Bom Sucesso,PR,"171,63854",
354300,Ribeirão Branco,SP,"171,64094",616
270310,Igaci,AL,"171,88848",
240490,Itaú,RN,"172,17777",
500315,Coronel Sapucaia,MS,"172,26512",
500560,Miranda,MS,"172,32820",
210197,Boa Vista do Gurupi,MA,"172,43223",
291320,Ibotirama,BA,"172,45312",
355230,Sud Mennucci,SP,"172,59981",617
312070,Cruzeiro da Fortaleza,MG,"172,92169",
251060,Ouro Velho,PB,"173,16145",
291550,Itajuípe,BA,"173,16821",
330250,Magé,RJ,"173,19310",91
411435,Manfrinópolis,PR,"173,44251",
310360,Arantina,MG,"173,53739",
353910,Pirapora do Bom Jesus,SP,"173,56353",618
171865,Rio da Conceição,TO,"173,68948",
352290,Itapuí,SP,"173,78274",619
171855,Riachinho,TO,"173,98631",
521540,Ouro Verde de Goiás,GO,"174,01356",
260795,Jaqueira,PE,"174,07196",
270520,Messias,AL,"174,39131",
520320,Barro Alto,GO,"174,49630",
241000,Pilões,RN,"174,62091",
312735,Glaucilândia,MG,"175,17063",
353205,Motuca,SP,"175,28112",620
431407,Passo do Sobrado,RS,"175,28522",
510780,Santo Antônio do Leverger,MT,"175,40442",
412100,Querência do Norte,PR,"175,74383",
280220,Feira Nova,SE,"175,86254",
241490,Viçosa,RN,"176,17582",
431645,Salto do Jacuí,RS,"176,21581",
270644,Paripueira,AL,"177,16638",
280690,São Francisco,SE,"177,55394",
171665,Pequizeiro,TO,"177,58433",
355550,Ubirajara,SP,"177,61794",621
316630,Sericita,MG,"177,64684",
315020,Piedade de Ponte Nova,MG,"177,74202",
353657,Paulistânia,SP,"177,78578",622
420970,Lebon Régis,SC,"177,79515",
520085,Americano do Brasil,GO,"178,19008",
